customer_id;buy_post
8944270;0
8945108;0
8945362;1
8945655;0
8946698;1
8947121;0
8948350;1
8949077;0
8949885;1
8950568;0
8952181;0
8952906;0
8953920;0
8954910;0
8954978;1
8957031;0
8957684;0
8957753;1
8959173;0
8959698;0
8959840;1
8959925;1
8961085;1
8961169;0
8963966;1
8966206;1
8966758;1
8967136;1
8967253;1
8967648;0
8967853;0
8967948;1
8968305;0
8971712;0
8971729;1
8972149;0
8972602;1
8973438;0
8974464;1
8975042;1
8975270;0
8976177;0
8977015;1
8977259;1
8977530;0
8978547;1
8979151;1
8979893;0
8980584;0
8981951;0
8983069;0
8983544;0
8984435;1
8984645;1
8984853;1
8987129;1
8987932;0
8988893;1
8989637;0
8990289;1
8990684;0
8990931;1
8991650;0
8992245;1
8993812;1
8993842;1
8996427;1
8997026;0
8998294;0
8998760;0
9000133;0
9003371;0
9004403;0
9004470;0
9004700;1
9004845;0
9004912;0
9004978;1
9006031;1
9006063;1
9008322;1
9008807;0
9009805;1
9010348;1
9011181;0
9011285;1
9012102;0
9013502;0
9013907;1
9014806;0
9015056;0
9016390;1
9017177;1
9018274;0
9020311;0
9020313;1
9022932;1
9023642;0
9025056;0
9026351;1
9027278;0
9027774;1
9028460;0
9028623;1
9029083;0
9030182;1
9031003;1
9032400;1
9033460;1
9033908;0
9034167;0
9034752;1
9035248;0
9036043;1
9036075;1
9037348;0
9038004;0
9039158;1
9042433;0
9044771;0
9045026;0
9045291;1
9045901;0
9046714;0
9047218;1
9049306;0
9049430;1
9049505;0
9051248;1
9052530;1
9052553;1
9053465;0
9053736;0
9054151;0
9056262;1
9056297;0
9056670;1
9057619;0
9059415;1
9060703;0
9061357;1
9061369;0
9062112;0
9063337;0
9063890;0
9064060;0
9064624;1
9064966;0
9066360;1
9067891;0
9068276;1
9068564;0
9068890;0
9069020;0
9070950;0
9072364;1
9072424;1
9072437;1
9072567;0
9075668;1
9075677;1
9077677;1
9078864;1
9079143;1
9080572;1
9081588;0
9081839;1
9083346;1
9084860;0
9085151;0
9085516;1
9085687;0
9087233;0
9087889;0
9088663;0
9089206;0
9089482;1
9090182;0
9091467;1
9091484;0
9092040;1
9094333;1
9094574;0
9094868;0
9096581;1
9097415;0
9097520;0
9098079;0
9100944;1
9101971;1
9102140;0
9103194;1
9103870;0
9104817;1
9106761;0
9106811;1
9108680;0
9109295;1
9110267;0
9111059;0
9111822;1
9112369;0
9114289;0
9114648;0
9114932;1
9116153;0
9116320;1
9116664;1
9118003;1
9118303;1
9119023;1
9119541;1
9120874;1
9121106;1
9122036;1
9124038;1
9126185;0
9127061;0
9127636;1
9128663;0
9128689;1
9128886;1
9129011;1
9130705;1
9130994;0
9132191;0
9132787;1
9132850;1
9134323;0
9135023;1
9135775;1
9138142;1
9140587;1
9142994;1
9144204;1
9144324;0
9144631;0
9144651;1
9144800;1
9144968;1
9145447;0
9145573;1
9146448;1
9147036;1
9150521;1
9150700;0
9151219;0
9152029;1
9152621;1
9154182;1
9154964;0
9155694;0
9157095;0
9157704;0
9157962;1
9158460;0
9159347;0
9160578;1
9161038;1
9164801;1
9165512;0
9167092;0
9168001;0
9168120;0
9169193;1
9170104;1
9171663;0
9172022;1
9173454;1
9174005;0
9174879;0
9176063;1
9176248;1
9176486;0
9177949;1
9178236;1
9178538;0
9178673;0
9179227;0
9179376;1
9179747;1
9180990;1
9181543;0
9181712;1
9181732;1
9182944;1
9183455;0
9184576;0
9184933;1
9184981;0
9185344;1
9185975;0
9186130;1
9186552;1
9187036;1
9187105;1
9187805;0
9187811;0
9188883;1
9189187;0
9189397;1
9189548;0
9189850;0
9190059;0
9190927;0
9191307;1
9191868;1
9192295;1
9192920;1
9195266;0
9195465;0
9196362;0
9196735;1
9200661;1
9202978;0
9204398;0
9204578;1
9204810;1
9205132;1
9205391;0
9206129;0
9209964;0
9210259;1
9210757;1
9210898;0
9215224;1
9215978;0
9219151;0
9219365;0
9219399;0
9219764;0
9220127;1
9221067;1
9221806;0
9223736;1
9226633;1
9227095;0
9228610;1
9228888;0
9232492;0
9233065;0
9233153;0
9234057;0
9234993;1
9235722;1
9235731;1
9236712;0
9236915;0
9237073;1
9237268;0
9238560;0
9239058;0
9240301;0
9240779;1
9241387;1
9241455;1
9243488;0
9243922;0
9245056;1
9245438;1
9245487;0
9245571;1
9246933;0
9249316;0
9249664;0
9249973;1
9250741;1
9251070;0
9251149;1
9251538;0
9252917;1
9253257;1
9253270;0
9256475;1
9256728;0
9257216;0
9257234;1
9257264;1
9258397;0
9258595;1
9258670;0
9259679;1
9260538;1
9260972;1
9262660;0
9263752;0
9263758;1
9264094;1
9267063;0
9267082;1
9267341;0
9268589;0
9269374;1
9270123;0
9270980;0
9272234;1
9274143;0
9274538;1
9276257;0
9277012;1
9277422;1
9277765;1
9277769;0
9277939;1
9279830;1
9281553;1
9281712;1
9282455;1
9282467;0
9282510;1
9283905;1
9284182;1
9284252;1
9284649;0
9284775;0
9285754;1
9285797;0
9286406;1
9287277;1
9288213;0
9288602;0
9289675;0
9290613;1
9291107;1
9291206;0
9293153;0
9293860;1
9293958;1
9294009;1
9294147;1
9294858;1
9295219;1
9297162;1
9299196;1
9299441;1
9301673;1
9302392;1
9302831;0
9303575;1
9303604;0
9304304;0
9306312;0
9307820;0
9307903;0
9308527;1
9308786;1
9309484;0
9310021;0
9310893;0
9311874;1
9312301;1
9312353;1
9312755;0
9313481;1
9313493;0
9316093;0
9317323;0
9317423;1
9318067;0
9318117;1
9318642;0
9319635;0
9322829;0
9323574;0
9324055;1
9324944;1
9325222;1
9327244;0
9327775;0
9327954;1
9328252;0
9328587;1
9328614;1
9328773;0
9329539;0
9330049;0
9330462;0
9331071;1
9333586;0
9335423;1
9335444;1
9335495;1
9335762;1
9336242;1
9336934;0
9336977;1
9337563;0
9338103;1
9338197;1
9341755;0
9342542;0
9344391;1
9344479;0
9344766;1
9346127;1
9346684;0
9346767;0
9346850;1
9348596;1
9349863;0
9350709;0
9352238;0
9352785;0
9354481;0
9355421;1
9356189;1
9357132;0
9357820;0
9358786;0
9359695;1
9360023;0
9360056;0
9361465;1
9364447;0
9364625;1
9364628;0
9364649;0
9365101;1
9367668;1
9367814;1
9368086;0
9368408;0
9370849;1
9371608;1
9371883;0
9372000;0
9372175;0
9372652;0
9373784;0
9373853;0
9374257;1
9374326;0
9374537;0
9374579;0
9375273;1
9376380;1
9376856;1
9377443;0
9377466;0
9377736;0
9377789;0
9379609;0
9379985;0
9381826;1
9382458;0
9382726;1
9383414;1
9383499;1
9383748;1
9384371;0
9384396;1
9384613;1
9385142;1
9385294;1
9385393;1
9386053;1
9386267;0
9386306;0
9386829;1
9390591;0
9391767;1
9391987;1
9394295;0
9396116;0
9396367;0
9397005;1
9399278;1
9400515;1
9400724;1
9401038;0
9402816;0
9403910;1
9405056;1
9407610;0
9407863;0
9408733;1
9409288;1
9409574;1
9410335;1
9410548;1
9411079;1
9411543;1
9412607;1
9412926;0
9413478;0
9413627;1
9414401;1
9414419;1
9415907;1
9416191;1
9416663;1
9416905;1
9417607;1
9417685;0
9417858;1
9420179;1
9420810;1
9421930;0
9422722;0
9425297;1
9426426;1
9426940;0
9430226;1
9431868;0
9433563;0
9433704;1
9434957;1
9435964;0
9437191;0
9437307;0
9439014;1
9439119;0
9439953;1
9440214;1
9440245;0
9440390;1
9441232;1
9441875;0
9442145;0
9446115;1
9447752;0
9447933;0
9449196;1
9450064;0
9450466;0
9453906;1
9454338;0
9454767;1
9456650;1
9456957;1
9457007;1
9459800;1
9459964;1
9460262;1
9461083;0
9462367;0
9463091;1
9465577;1
9467468;1
9467618;1
9468213;1
9469275;0
9469556;1
9469581;0
9471319;0
9471351;0
9471677;0
9472480;1
9473402;0
9475275;1
9475429;1
9476825;1
9477429;0
9477906;0
9479936;0
9479964;0
9480872;0
9481274;0
9481840;1
9481876;1
9482068;0
9482423;0
9487573;1
9488039;1
9488440;1
9489098;1
9489526;1
9489829;1
9489947;1
9490809;1
9491589;1
9492858;0
9492915;0
9493177;0
9493758;0
9494717;0
9495628;0
9496993;0
9497039;0
9498614;0
9498774;0
9498804;1
9500142;1
9500373;1
9500977;0
9501559;0
9502700;1
9503440;0
9506843;1
9507240;0
9507775;1
9508454;1
9509305;0
9509400;1
9509959;0
9510022;0
9512710;0
9514398;0
9515746;0
9515799;0
9515969;1
9516043;0
9516570;1
9517282;0
9518187;1
9518333;0
9518437;0
9518528;0
9518708;1
9518796;0
9518841;0
9519276;0
9519479;1
9519546;0
9519559;1
9519648;0
9519723;0
9520708;1
9520924;1
9520997;1
9521350;0
9521551;0
9521859;0
9521862;0
9522117;1
9522602;0
9522708;1
9522844;0
9522856;1
9523252;1
9523523;1
9523909;1
9524265;1
9524388;0
9524433;1
9524494;1
9524748;1
9525102;0
9525362;0
9525993;0
9526092;1
9526134;1
9526683;0
9527117;1
9527119;1
9527797;1
9527803;0
9528511;1
9528675;0
9528911;0
9528925;1
9528928;1
9529315;0
9529360;0
9529793;0
9530066;0
9530426;1
9530443;0
9530580;0
9530956;0
9531052;0
9531122;0
9531149;1
9531204;1
9531294;1
9531794;1
9531869;1
9531902;1
9532021;0
9532509;0
9532528;0
9532558;0
9532593;0
9532765;1
9533077;0
9533315;1
9533322;0
9533547;0
9534014;0
9534160;1
9534216;1
9534227;0
9534345;0
9534524;1
9535173;0
9535632;0
9535670;1
9535879;1
9536007;1
9536552;0
9536795;1
9536829;1
9536833;1
9536889;1
9537128;0
9537329;1
9537471;1
9537536;1
9537872;0
9537884;0
9538059;0
9538200;0
9538227;1
9538728;1
9538895;0
9539447;0
9539458;0
9539910;1
9540717;1
9540968;1
9541192;1
9541214;0
9541447;0
9541698;1
9542409;1
9542562;1
9542563;0
9542775;0
9542829;0
9543014;0
9543104;0
9543564;1
9543728;1
9543765;1
9543891;0
9544225;0
9544226;1
9544244;1
9544441;0
9544595;0
9544728;0
9545351;0
9545614;1
9545717;1
9545784;0
9546142;0
9546213;1
9546308;1
9546476;0
9546815;0
9546941;0
9546985;0
9547454;0
9547812;0
9548115;0
9548424;0
9548636;0
9548740;0
9548760;1
9548878;0
9549342;0
9549461;0
9549828;0
9550733;0
9550807;0
9551432;1
9551720;0
9551759;1
9551858;0
9552029;1
9552589;1
9552595;0
9553368;1
9553526;0
9553609;1
9553746;0
9553829;0
9553982;1
9554320;1
9554338;1
9554438;0
9554608;0
9555056;0
9556064;0
9556073;0
9556133;0
9556153;0
9556195;1
9556518;0
9556766;0
9557034;0
9557476;0
9557590;0
9558022;1
9558429;0
9558757;1
9558815;1
9559361;0
9559626;1
9559921;0
9559953;0
9560541;0
9560619;1
9560762;0
9561070;0
9561106;0
9561108;0
9561197;0
9561429;1
9561700;1
9561866;1
9562077;0
9562650;0
9562681;0
9562838;1
9562884;0
9563136;1
9563168;0
9563255;0
9563278;0
9563401;0
9563594;0
9563974;1
9564229;0
9564888;1
9564896;1
9565019;1
9565082;1
9565255;0
9565507;1
9565788;1
9565904;1
9566020;1
9566309;1
9566594;1
9566760;0
9566870;1
9566928;0
9567297;0
9567650;1
9567686;0
9567903;1
9568146;1
9568308;1
9568321;1
9568503;0
9568509;1
9568526;0
9568971;0
9569109;1
9569291;0
9569365;0
9569379;0
9569445;0
9569677;0
9569974;0
9570072;0
9570234;0
9570343;0
9571090;0
9571537;1
9572094;1
9572203;0
9572667;0
9573428;0
9573437;0
9573455;1
9573519;1
9573672;0
9573911;1
9573923;1
9574054;0
9574057;1
9574494;1
9574597;0
9574787;1
9575038;0
9575115;0
9575138;0
9575375;1
9576429;1
9576556;1
9576908;1
9576974;0
9577102;1
9577706;1
9577745;0
9577751;0
9578325;0
9578525;0
9578947;1
9578991;0
9579090;1
9579178;0
9579192;1
9579334;0
9579545;0
9579773;1
9579900;1
9579916;1
9580459;1
9580553;0
9581126;1
9581133;0
9581192;0
9581354;0
9581563;0
9582155;1
9582231;1
9582336;1
9582578;0
9582726;0
9582805;0
9583251;0
9583256;1
9583727;0
9583898;0
9583965;0
9584380;1
9584647;1
9584655;0
9584743;1
9584748;1
9584759;1
9585045;1
9585171;0
9585187;1
9585287;0
9585460;1
9585545;0
9585559;1
9585617;0
9585782;1
9585855;1
9586294;1
9586389;1
9586645;1
9586762;1
9587039;0
9588109;1
9588244;1
9588828;0
9588893;0
9588961;1
9589047;0
9589266;1
9589331;0
9589385;0
9589559;0
9589716;0
9590037;1
9591313;0
9591364;0
9591438;0
9591967;0
9592117;0
9592597;1
9593052;0
9593205;1
9593400;1
9593966;1
9593975;0
9594399;1
9594716;0
9595155;1
9595231;1
9595232;0
9595597;1
9596055;0
9596106;1
9596420;0
9597701;1
9598238;1
9598542;1
9598548;1
9598957;1
9599415;0
9599451;0
9600004;1
9600072;1
9600643;1
9600686;0
9600716;1
9600869;1
9601137;0
9601214;0
9601465;0
9601626;1
9601736;1
9601762;1
9601787;1
9602026;0
9602104;0
9602177;1
9602195;1
9602215;1
9602364;0
9602630;1
9602879;1
9603055;1
9603523;1
9603645;1
9603865;0
9603962;1
9604285;0
9604422;0
9604517;0
9604540;0
9604866;0
9604881;0
9605074;0
9605418;0
9605616;0
9605869;1
9606034;1
9606715;0
9607345;1
9607402;0
9607667;0
9607676;0
9607681;1
9607795;1
9607813;0
9607820;0
9607879;0
9607939;1
9608152;0
9608304;1
9608322;0
9608516;1
9608896;0
9608940;1
9609062;0
9609176;1
9609309;1
9609346;0
9609596;1
9609981;1
9610230;1
9610285;0
9610309;1
9610817;0
9611249;1
9611460;0
9611599;0
9611658;0
9611680;1
9611702;0
9612004;1
9612429;0
9612633;0
9612657;0
9613313;0
9613709;1
9613786;0
9613976;1
9614123;1
9614219;0
9615410;0
9615459;0
9615475;0
9615542;1
9615603;1
9616022;0
9616100;0
9616451;0
9616457;1
9616630;1
9617305;0
9617507;0
9617563;0
9617945;0
9618202;1
9618325;1
9618467;1
9618669;0
9619625;1
9620279;1
9620281;0
9620295;0
9620946;0
9621378;1
9621552;1
9621938;1
9622742;1
9622978;1
9623168;1
9623586;1
9624171;0
9624344;1
9624504;1
9624512;0
9624822;0
9625021;0
9625057;0
9625949;0
9626057;0
9626311;1
9626695;1
9626773;1
9627055;0
9627242;1
9627546;0
9627566;0
9627980;0
9628483;1
9628580;1
9628744;1
9628829;0
9628866;1
9628883;1
9629152;1
9629198;1
9629416;0
9629711;0
9629915;0
9630377;1
9630408;0
9630429;1
9630890;0
9630996;1
9631077;1
9631182;0
9631331;0
9631464;0
9631722;0
9631819;0
9631878;0
9632284;1
9632520;0
9632712;1
9632744;0
9632900;1
9633137;0
9633252;1
9633612;0
9633759;0
9634103;0
9634528;1
9634662;1
9634801;0
9634899;0
9634944;0
9635153;0
9635827;0
9635867;1
9635883;1
9635924;0
9636005;1
9636155;1
9636725;1
9637223;0
9637717;0
9637741;1
9637839;0
9637889;0
9638123;1
9638250;0
9638259;0
9638447;1
9638897;0
9638955;0
9639227;1
9639275;0
9639919;1
9640388;0
9640740;0
9640763;0
9640863;0
9640960;1
9641011;0
9641047;1
9641294;1
9641956;1
9642069;1
9642129;0
9642253;0
9642352;1
9642443;0
9642759;1
9642896;1
9642904;1
9643113;1
9643277;1
9643279;1
9643358;1
9643497;1
9644219;0
9644514;1
9644659;0
9644906;1
9644950;1
9645020;1
9645127;1
9645306;1
9645335;1
9645476;0
9645856;1
9645865;1
9645987;1
9646029;0
9646063;1
9646711;0
9646806;0
9646893;1
9646916;0
9646921;0
9646932;0
9647050;0
9647052;1
9647557;1
9647756;1
9648143;1
9648346;1
9648420;1
9648437;0
9648560;1
9648777;0
9648844;0
9649035;1
9649152;0
9649507;1
9649683;0
9650274;1
9650562;1
9650691;0
9650776;0
9650859;0
9651238;1
9651643;0
9652242;0
9652348;0
9652498;0
9653012;1
9653365;0
9653758;1
9655014;0
9655573;0
9655841;0
9656008;1
9656056;0
9656092;0
9656141;1
9656367;1
9657308;0
9657359;1
9658201;0
9658220;0
9658489;0
9658663;1
9658695;0
9658703;1
9659016;1
9659086;0
9659131;1
9659263;1
9659794;1
9659883;0
9660035;0
9660110;0
9660601;0
9660951;0
9661162;0
9661327;0
9661337;1
9661424;0
9661519;0
9661598;1
9662148;1
9662222;1
9662589;0
9662601;0
9663081;0
9663331;1
9663441;0
9663636;0
9663698;1
9663917;0
9664162;1
9664298;0
9664435;1
9664832;1
9665375;1
9665803;1
9665873;0
9665905;0
9666070;1
9666096;1
9666384;1
9666546;1
9666765;0
9666870;0
9666913;1
9666942;0
9667291;1
9667311;0
9667313;0
9667505;1
9667704;0
9667741;0
9667843;0
9668500;1
9668667;1
9668711;0
9668817;0
9669011;0
9669105;1
9669175;0
9669413;1
9669424;0
9669486;1
9669523;1
9669573;0
9669632;1
9669638;0
9669697;0
9669811;0
9669844;1
9670019;0
9670130;1
9670477;1
9670788;1
9670927;1
9671056;0
9671085;0
9671185;1
9671540;1
9671610;1
9671649;0
9671668;1
9671813;1
9671971;1
9672985;0
9673219;0
9673382;1
9673668;1
9673736;1
9673881;0
9674935;0
9675097;0
9675877;0
9675917;0
9675945;0
9676091;1
9676429;0
9676481;1
9676748;1
9677506;1
9677707;1
9678012;1
9678086;0
9678147;1
9678374;1
9678397;0
9678541;1
9678640;1
9678948;1
9679048;1
9679346;1
9679428;0
9679897;0
9679901;1
9680462;0
9680552;0
9680849;1
9681224;0
9681490;0
9682066;1
9683052;1
9683279;0
9683495;1
9683640;1
9683865;1
9684149;0
9684897;1
9685007;1
9685510;0
9685825;0
9685916;1
9685929;1
9686332;0
9686476;1
9686676;0
9686753;0
9686806;0
9687031;0
9687239;0
9687280;0
9687583;1
9688008;0
9688261;0
9688844;0
9688968;1
9689074;1
9689126;0
9689317;1
9689421;0
9689611;1
9689725;0
9689823;1
9689834;0
9690076;0
9690113;1
9690179;0
9690182;0
9690249;0
9690600;0
9690868;0
9691089;0
9691196;1
9691502;1
9691515;0
9691957;1
9692102;0
9692364;0
9692725;1
9692754;0
9692883;0
9693490;0
9693532;1
9693539;0
9694166;1
9694308;0
9694523;0
9694537;0
9694833;0
9694936;1
9695052;1
9695235;1
9695300;1
9695859;1
9696115;0
9696232;0
9696453;1
9696498;0
9698081;1
9698826;0
9699030;0
9699117;1
9699671;0
9699911;1
9700016;1
9700329;1
9700642;1
9700778;0
9700801;0
9700839;0
9700852;0
9700876;1
9700957;0
9700968;1
9701198;0
9701540;0
9701547;1
9701829;1
9702531;1
9702773;1
9702934;1
9703019;0
9703219;1
9703479;0
9703594;0
9704080;0
9704250;1
9704354;1
9704449;0
9704862;1
9704888;0
9705081;1
9705156;1
9705670;1
9705801;1
9705873;1
9706482;0
9707024;1
9707067;1
9707138;0
9708189;1
9708314;1
9708510;0
9708650;0
9708694;0
9709816;0
9710041;0
9710594;1
9710609;1
9710724;0
9710727;1
9710802;1
9710810;0
9711247;0
9711352;1
9711368;1
9711405;1
9711497;1
9712010;1
9712059;1
9712287;0
9712476;1
9712520;1
9712560;1
9712921;1
9713086;0
9713371;1
9713537;1
9713629;0
9713697;0
9713876;1
9713980;0
9714075;0
9714378;1
9714521;1
9714675;1
9715070;0
9715428;0
9715525;1
9715688;1
9715773;1
9715803;1
9715874;1
9716002;0
9716065;0
9716101;0
9716141;0
9716151;1
9716218;0
9716295;0
9716417;0
9716747;0
9717096;0
9717335;0
9717633;1
9717725;0
9717915;0
9718825;0
9719369;0
9719753;1
9719930;0
9720076;0
9720194;0
9720208;0
9720758;0
9722046;0
9722284;0
9722642;0
9722901;1
9723016;0
9723396;0
9723632;0
9723813;1
9723838;0
9723891;0
9724133;1
9724668;0
9725044;1
9725114;0
9725505;1
9725596;1
9726193;1
9727212;1
9727268;1
9727554;0
9727759;1
9728061;0
9728373;0
9728528;0
9728895;0
9729625;1
9729628;1
9729744;0
9729866;0
9730026;0
9730876;0
9730949;0
9731006;0
9731172;1
9731255;1
9731548;0
9731554;0
9731706;0
9732068;1
9732104;0
9732202;0
9732803;1
9732834;1
9733127;1
9733296;1
9733394;0
9733500;0
9733831;1
9734767;1
9734849;1
9734921;0
9735201;1
9735218;1
9735265;1
9735270;0
9735275;1
9735388;1
9735825;1
9735969;1
9736702;0
9736841;1
9736858;1
9737115;0
9737363;1
9737665;0
9737666;1
9737902;1
9737908;1
9737973;0
9737997;0
9738195;1
9739406;0
9739528;0
9739552;0
9739580;1
9739926;0
9739950;0
9740059;0
9740201;1
9740335;0
9740365;1
9740497;1
9740654;0
9740707;1
9740830;0
9741128;1
9741409;0
9741623;0
9741761;0
9741853;1
9741939;0
9742298;1
9742313;1
9742411;0
9742476;0
9742821;0
9743062;1
9743161;1
9743475;0
9743920;0
9744351;0
9744677;1
9744835;0
9744871;1
9744875;0
9744891;1
9745090;1
9745223;1
9745494;0
9745852;0
9745959;0
9746289;1
9746517;1
9746528;0
9746728;0
9746876;0
9746906;0
9747447;1
9747456;0
9747460;1
9747502;0
9747722;0
9747859;1
9747915;0
9748052;1
9748058;0
9748082;1
9748224;1
9748235;0
9748539;0
9748556;0
9748744;0
9749010;0
9749071;1
9749088;1
9749361;0
9749658;0
9749886;1
9749998;1
9750133;1
9750276;0
9750441;1
9750996;1
9751012;1
9751052;0
9751361;1
9751747;0
9752473;0
9752732;0
9753049;1
9753311;1
9755129;1
9755201;0
9755281;1
9755358;1
9755416;0
9755524;1
9755581;1
9755649;0
9755806;0
9756332;1
9756389;0
9756434;0
9756478;0
9756527;1
9756815;0
9756871;0
9757601;0
9757741;1
9758422;0
9758479;1
9758884;0
9759117;1
9759608;0
9759926;1
9760680;1
9760895;1
9761089;0
9761469;1
9761742;1
9761755;1
9761793;0
9762125;0
9762309;0
9762361;1
9762413;0
9762527;0
9762919;1
9762924;0
9763055;0
9763150;1
9763269;1
9763409;1
9764027;1
9764704;1
9764709;1
9764756;0
9764764;1
9764966;1
9765118;1
9765272;1
9765339;1
9765411;1
9765465;1
9765837;0
9765890;1
9766040;0
9766530;0
9766625;1
9767100;0
9767583;1
9767618;1
9767788;1
9768209;0
9768333;0
9768368;0
9768768;1
9769004;0
9769345;1
9769646;1
9770353;0
9770413;1
9770674;0
9770675;1
9770732;0
9770745;0
9770993;1
9771111;0
9771364;0
9771472;0
9771562;1
9771814;0
9772010;0
9772171;0
9772656;1
9772909;1
9773041;1
9773184;1
9773261;0
9773316;0
9773511;0
9774033;1
9774100;1
9774228;0
9774800;0
9775162;0
9775397;1
9775480;0
9775755;1
9776209;1
9776347;0
9776527;1
9776863;1
9777296;0
9777391;1
9778005;1
9778146;1
9778307;1
9778575;0
9778995;1
9779098;0
9779116;0
9779161;0
9779270;1
9779529;1
9779576;1
9779763;1
9780112;1
9780515;0
9780812;1
9781111;0
9781616;1
9781815;0
9781850;0
9782400;0
9782476;1
9782849;1
9782912;1
9783034;0
9783534;1
9783889;0
9783958;0
9783965;0
9783997;1
9784792;1
9785264;0
9786099;1
9786229;0
9786703;1
9786714;0
9786742;0
9787088;1
9787575;0
9787742;1
9787765;0
9787842;0
9787974;0
9788488;1
9788942;0
9790148;0
9790376;0
9790569;1
9790609;0
9790866;0
9790895;1
9791149;1
9791186;1
9791491;1
9791511;1
9792241;0
9792619;0
9792676;1
9793034;1
9793104;0
9793213;0
9793219;0
9794081;0
9794514;1
9794676;0
9795041;1
9795375;0
9795613;0
9795875;0
9795990;0
9796063;0
9796075;0
9797884;0
9797946;0
9798239;0
9798437;0
9798681;1
9798714;1
9798871;1
9798959;0
9798998;0
9799029;0
9799106;1
9799221;0
9799498;1
9799594;1
9799744;0
9799929;0
9800603;0
9800625;1
9800667;0
9800844;1
9800881;1
9801236;0
9801825;1
9801888;1
9801938;1
9802481;1
9802517;0
9802530;1
9802552;0
9802865;0
9802893;1
9803625;1
9803849;0
9803933;0
9804206;0
9804482;0
9804682;1
9804741;0
9804764;0
9804772;0
9805200;0
9805207;1
9805565;0
9805787;1
9806058;1
9806961;1
9807067;1
9807880;0
9807969;1
9808108;1
9808366;1
9808445;0
9808460;0
9808516;1
9808623;1
9808762;1
9809096;1
9809122;0
9809170;1
9809364;0
9809475;0
9809708;1
9809843;1
9810114;1
9810154;1
9810512;1
9810755;1
9811283;0
9811733;1
9811885;0
9812025;0
9812155;1
9812643;1
9812827;0
9813155;1
9813208;0
9813330;0
9813423;1
9813463;0
9813582;0
9813598;0
9813822;0
9814313;0
9814324;0
9814457;1
9814461;1
9814688;1
9814779;1
9814782;1
9815012;0
9815144;1
9815320;0
9815559;0
9815973;0
9816002;0
9816323;1
9816383;1
9816961;0
9817416;1
9817446;1
9817606;1
9817689;0
9818340;1
9818467;0
9818518;0
9818807;1
9819350;1
9819458;0
9819535;1
9819542;0
9819712;1
9819774;0
9819831;0
9819847;0
9820258;0
9820319;0
9820424;1
9820458;1
9820476;0
9820603;0
9820726;1
9821068;0
9821193;0
9821495;0
9821496;1
9821516;0
9821919;0
9821958;0
9822101;1
9822114;1
9822134;1
9822147;0
9822464;1
9822749;0
9822951;0
9823073;0
9823355;1
9823484;0
9824125;0
9824272;0
9824577;0
9825179;1
9825262;1
9825450;0
9825825;0
9825940;1
9826147;1
9826358;1
9826445;0
9827107;1
9827212;0
9827284;1
9827429;1
9827741;1
9828145;0
9828244;0
9828514;0
9828574;0
9828849;1
9829166;1
9829431;1
9829646;0
9829841;0
9829863;0
9830220;0
9831291;1
9831787;1
9831844;0
9831950;0
9832077;0
9832300;1
9832390;0
9832662;1
9833185;1
9833292;1
9833331;1
9833424;1
9833555;0
9833660;1
9833894;0
9834005;1
9834326;0
9835059;1
9835092;1
9835156;0
9835293;1
9835464;1
9835467;1
9835539;1
9835638;0
9835711;1
9835743;1
9835795;1
9836358;0
9836556;0
9836581;1
9836653;1
9836784;1
9836876;1
9837059;0
9837546;0
9838233;1
9838569;0
9838683;0
9838885;0
9839058;0
9839407;1
9839731;1
9840151;0
9840278;0
9840361;1
9840627;1
9840728;1
9841036;0
9841069;0
9841236;1
9841438;0
9841595;1
9841637;1
9841678;0
9841781;0
9842189;1
9842230;0
9842918;1
9843194;1
9843378;0
9843472;0
9843671;0
9843789;0
9843824;0
9843885;1
9844030;1
9844245;0
9844311;0
9844366;0
9844891;0
9844939;1
9845526;0
9845728;1
9846030;1
9846300;1
9846319;0
9846743;1
9846926;1
9847054;1
9847556;0
9847626;0
9847764;0
9848158;0
9848238;0
9848697;0
9848917;0
9849077;1
9849418;1
9849564;1
9849603;0
9850104;1
9850237;0
9850493;1
9850600;1
9851056;1
9851586;1
9851824;0
9852152;1
9853157;1
9853251;1
9853356;1
9853892;0
9853939;1
9853950;0
9854480;0
9854799;0
9854859;1
9854909;0
9855283;1
9855290;0
9855480;0
9855712;0
9855751;0
9855821;0
9856206;0
9856289;0
9856363;1
9856511;1
9856519;1
9857106;1
9857302;0
9857377;0
9857686;1
9857914;0
9858244;1
9858370;0
9858479;0
9858632;1
9858794;0
9859015;0
9859435;1
9859454;1
9859581;0
9859850;0
9860166;0
9860246;1
9860312;1
9860397;0
9860409;1
9860546;0
9860736;0
9860745;0
9860758;0
9860782;0
9860892;1
9861145;0
9861688;1
9861705;0
9861872;1
9862538;0
9862688;0
9862835;0
9862852;1
9863399;0
9863645;0
9863753;0
9863791;1
9863853;0
9864091;0
9864470;0
9864983;0
9865221;1
9865506;1
9865866;0
9865868;0
9866022;1
9866036;0
9866313;0
9866644;0
9866903;1
9867392;0
9867570;0
9867710;1
9867846;1
9867952;0
9868166;0
9868190;1
9868574;1
9869598;1
9869673;1
9869785;1
9870456;0
9870681;1
9870762;0
9871360;1
9871409;1
9871766;1
9871833;0
9871988;0
9872007;0
9872129;1
9872401;1
9872445;1
9872595;0
9872784;0
9873180;0
9873193;1
9873649;1
9873670;1
9873852;0
9874158;1
9875742;0
9875995;0
9876038;0
9876299;1
9876381;1
9877169;0
